,F_beta,RECALL,PRECISION,F1,F1_MACRO,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,config/detection_algorithm,config/feature_analysis,config/timeseries_processing,logdir
20,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.378836154937744,False,,,1,774d8e093dce4011af69e423f8fbeeb6,2022-12-03_10-14-25,1670062465,1.378836154937744,11906,wmKl4d,172.17.0.4,1.378836154937744,0,1,315f1_00020,"20_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 3}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00020_20_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3_2022-12-03_10-14-23"
21,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.313209056854248,False,,,1,22aa86422e0c495989f78866e73cc7be,2022-12-03_10-14-26,1670062466,1.313209056854248,11906,wmKl4d,172.17.0.4,1.313209056854248,0,1,315f1_00021,"21_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 3}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00021_21_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3_2022-12-03_10-14-25"
22,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.3657197952270508,False,,,1,79a9167f0a8d4d0cbef0f29c1ea8983c,2022-12-03_10-14-27,1670062467,1.3657197952270508,11906,wmKl4d,172.17.0.4,1.3657197952270508,0,1,315f1_00022,"22_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 3}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00022_22_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3_2022-12-03_10-14-26"
23,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.3696119785308838,False,,,1,4d7df01b03b24f8fa63feaccd53d8b35,2022-12-03_10-14-29,1670062469,1.3696119785308838,11906,wmKl4d,172.17.0.4,1.3696119785308838,0,1,315f1_00023,"23_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 3}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00023_23_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=3_2022-12-03_10-14-27"
24,0.4799662315734788,0.2,0.0071428571428571,0.8978571428571429,0.4799662315734788,1.3598239421844482,False,,,1,37070237f8c349c5a686ab5a94ece4b1,2022-12-03_10-14-30,1670062470,1.3598239421844482,11906,wmKl4d,172.17.0.4,1.3598239421844482,0,1,315f1_00024,"24_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00024_24_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-29"
25,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.417726993560791,False,,,1,b04dade264bd42c5b2718eac7ef84dda,2022-12-03_10-14-32,1670062472,1.417726993560791,11906,wmKl4d,172.17.0.4,1.417726993560791,0,1,315f1_00025,"25_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00025_25_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-30"
26,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.398977518081665,False,,,1,1e90d270baf043329d7abd6194af8d97,2022-12-03_10-14-33,1670062473,1.398977518081665,11906,wmKl4d,172.17.0.4,1.398977518081665,0,1,315f1_00026,"26_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00026_26_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-32"
27,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.368452072143555,False,,,1,7c47d64583c0449e8d1ea1a8cf50c428,2022-12-03_10-14-35,1670062475,1.368452072143555,11906,wmKl4d,172.17.0.4,1.368452072143555,0,1,315f1_00027,"27_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00027_27_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-33"
28,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.3822624683380127,False,,,1,6a7a738e2303431794aff7683597d43c,2022-12-03_10-14-36,1670062476,1.3822624683380127,11906,wmKl4d,172.17.0.4,1.3822624683380127,0,1,315f1_00028,"28_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00028_28_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-35"
29,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.428779125213623,False,,,1,5c7cf32ff060499babfe3321e429a3e2,2022-12-03_10-14-37,1670062477,1.428779125213623,11906,wmKl4d,172.17.0.4,1.428779125213623,0,1,315f1_00029,"29_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00029_29_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-36"
30,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.3323662281036377,False,,,1,f951c53154d74a1abf90389940e071c2,2022-12-03_10-14-39,1670062479,1.3323662281036377,11906,wmKl4d,172.17.0.4,1.3323662281036377,0,1,315f1_00030,"30_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00030_30_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-38"
31,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.5097308158874512,False,,,1,2420ec99a5604aa597ca42c3cdd8bda6,2022-12-03_10-14-40,1670062480,1.5097308158874512,11906,wmKl4d,172.17.0.4,1.5097308158874512,0,1,315f1_00031,"31_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00031_31_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-39"
32,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.419684648513794,False,,,1,27a19e29be724cb8ad41de90e2523d0a,2022-12-03_10-14-42,1670062482,1.419684648513794,11906,wmKl4d,172.17.0.4,1.419684648513794,0,1,315f1_00032,"32_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00032_32_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-40"
33,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4233059883117676,False,,,1,d659f8b44b784a418289912b9d05dc1c,2022-12-03_10-14-43,1670062483,1.4233059883117676,11906,wmKl4d,172.17.0.4,1.4233059883117676,0,1,315f1_00033,"33_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00033_33_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-42"
34,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.3392760753631592,False,,,1,a53669420e744d9591910f357a468ce4,2022-12-03_10-14-45,1670062485,1.3392760753631592,11906,wmKl4d,172.17.0.4,1.3392760753631592,0,1,315f1_00034,"34_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00034_34_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-43"
35,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.300029993057251,False,,,1,84199d56f6f44754b9de25b47d399583,2022-12-03_10-14-46,1670062486,1.300029993057251,11906,wmKl4d,172.17.0.4,1.300029993057251,0,1,315f1_00035,"35_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 0, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00035_35_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=0,0_1_window_size=4_2022-12-03_10-14-45"
36,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.544440507888794,False,,,1,31e7b6967f8749dd86dc008ffec75256,2022-12-03_10-14-48,1670062488,1.544440507888794,11906,wmKl4d,172.17.0.4,1.544440507888794,0,1,315f1_00036,"36_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00036_36_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-46"
37,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.692847490310669,False,,,1,5cac2f0abfdc41dc99a51220bbe84543,2022-12-03_10-14-49,1670062489,1.692847490310669,11906,wmKl4d,172.17.0.4,1.692847490310669,0,1,315f1_00037,"37_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00037_37_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-48"
38,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.5583503246307373,False,,,1,fc8f875210b04d5abdcca4c0aee0bb3f,2022-12-03_10-14-51,1670062491,1.5583503246307373,11906,wmKl4d,172.17.0.4,1.5583503246307373,0,1,315f1_00038,"38_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00038_38_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-49"
39,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.6789309978485107,False,,,1,8eb51eebcb8748a1b768b156aaa91b2d,2022-12-03_10-14-53,1670062493,1.6789309978485107,11906,wmKl4d,172.17.0.4,1.6789309978485107,0,1,315f1_00039,"39_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00039_39_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-51"
40,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.5308513641357422,False,,,1,bc04fd63fa284575b8666f7a78d26cc8,2022-12-03_10-14-54,1670062494,1.5308513641357422,11906,wmKl4d,172.17.0.4,1.5308513641357422,0,1,315f1_00040,"40_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00040_40_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-53"
41,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.6538794040679932,False,,,1,9b86fbcb874a4a02b402a91d77d5b9e0,2022-12-03_10-14-56,1670062496,1.6538794040679932,11906,wmKl4d,172.17.0.4,1.6538794040679932,0,1,315f1_00041,"41_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00041_41_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-54"
42,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4522647857666016,False,,,1,3defea92eccb4981b8b92dddee72451a,2022-12-03_10-14-58,1670062498,1.4522647857666016,11906,wmKl4d,172.17.0.4,1.4522647857666016,0,1,315f1_00042,"42_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00042_42_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-56"
43,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.459219455718994,False,,,1,5bad512c945d46f49436dcc3296f7a15,2022-12-03_10-14-59,1670062499,1.459219455718994,11906,wmKl4d,172.17.0.4,1.459219455718994,0,1,315f1_00043,"43_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00043_43_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l2,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-58"
44,0.4802125167336011,0.2,0.0071942446043165,0.8985714285714286,0.4802125167336011,1.4971230030059814,False,,,1,5a3700aa512e424b97333a30ad2272b3,2022-12-03_10-15-01,1670062501,1.4971230030059814,11906,wmKl4d,172.17.0.4,1.4971230030059814,0,1,315f1_00044,"44_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00044_44_0_1_n_bins=10,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-14-59"
45,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4253597259521484,False,,,1,ba9ed378a2824e918f3a7559f6dee7c6,2022-12-03_10-15-02,1670062502,1.4253597259521484,11906,wmKl4d,172.17.0.4,1.4253597259521484,0,1,315f1_00045,"45_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00045_45_0_1_n_bins=20,0_1_window_size=10,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-15-01"
46,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.360046625137329,False,,,1,72dc849d92994d0190d527e2aaa96d63,2022-12-03_10-15-04,1670062504,1.360046625137329,11906,wmKl4d,172.17.0.4,1.360046625137329,0,1,315f1_00046,"46_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00046_46_0_1_n_bins=10,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-15-02"
47,0.4872394311318917,0.4,0.0142857142857142,0.8992857142857142,0.4872394311318917,1.3284845352172852,False,,,1,79417a8e5bce408682045d66f2d107fc,2022-12-03_10-15-05,1670062505,1.3284845352172852,11906,wmKl4d,172.17.0.4,1.3284845352172852,0,1,315f1_00047,"47_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'max', 'use_semantic_types': 1, 'window_size': 4}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00047_47_0_1_n_bins=20,0_1_window_size=20,0_1_norm=max,0_1_use_semantic_types=1,0_1_window_size=4_2022-12-03_10-15-04"
48,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4658153057098389,False,,,1,a2993300ce8c4e799868c3376ec87408,2022-12-03_10-15-06,1670062506,1.4658153057098389,11906,wmKl4d,172.17.0.4,1.4658153057098389,0,1,315f1_00048,"48_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 5}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00048_48_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5_2022-12-03_10-15-05"
49,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4891207218170166,False,,,1,455509a8c8a54a9caf9bd3a5d83186d2,2022-12-03_10-15-08,1670062508,1.4891207218170166,11906,wmKl4d,172.17.0.4,1.4891207218170166,0,1,315f1_00049,"49_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 5}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00049_49_0_1_n_bins=20,0_1_window_size=10,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5_2022-12-03_10-15-06"
50,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.338590383529663,False,,,1,99a525feda0c4e1599c2d4c1d947f643,2022-12-03_10-15-09,1670062509,1.338590383529663,11906,wmKl4d,172.17.0.4,1.338590383529663,0,1,315f1_00050,"50_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 5}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00050_50_0_1_n_bins=10,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5_2022-12-03_10-15-08"
51,0.4799662315734788,0.2,0.0071428571428571,0.8978571428571429,0.4799662315734788,1.438706398010254,False,,,1,1485a167bdd843ae8eea13ee5094f1bb,2022-12-03_10-15-11,1670062511,1.438706398010254,11906,wmKl4d,172.17.0.4,1.438706398010254,0,1,315f1_00051,"51_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5","[['pyod_loda', {'n_bins': 20}]]","[['statistical_h_mean', {'window_size': 20}]]","[['moving_average_transform', {'norm': 'l1', 'use_semantic_types': 0, 'window_size': 5}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00051_51_0_1_n_bins=20,0_1_window_size=20,0_1_norm=l1,0_1_use_semantic_types=0,0_1_window_size=5_2022-12-03_10-15-09"
52,0.4945126306903046,0.6,0.0214285714285714,0.9007142857142858,0.4945126306903046,1.4857509136199951,False,,,1,bca289805e3548039669032555a607eb,2022-12-03_10-15-12,1670062512,1.4857509136199951,11906,wmKl4d,172.17.0.4,1.4857509136199951,0,1,315f1_00052,"52_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=5","[['pyod_loda', {'n_bins': 10}]]","[['statistical_h_mean', {'window_size': 10}]]","[['moving_average_transform', {'norm': 'l2', 'use_semantic_types': 0, 'window_size': 5}]]","/root/ray_results/_evaluate_2022-12-03_10-13-54/_evaluate_315f1_00052_52_0_1_n_bins=10,0_1_window_size=10,0_1_norm=l2,0_1_use_semantic_types=0,0_1_window_size=5_2022-12-03_10-15-11"
